date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:27:43	7941/7941	---M--	200	added ('OK')	image/jpeg	etag:%221f05-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-03.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-03.jpg	(from https://doccure-html.dreamguystech.com/template/blog-details.html)
12:27:44	8676/8676	---M--	200	added ('OK')	image/jpeg	etag:%2221e4-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-04.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-04.jpg	(from https://doccure-html.dreamguystech.com/template/blog-details.html)
12:27:44	8788/8788	---M--	200	added ('OK')	image/jpeg	etag:%222254-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-05.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-05.jpg	(from https://doccure-html.dreamguystech.com/template/blog-details.html)
12:27:45	28158/28158	---M--	200	added ('OK')	image/jpeg	etag:%226dfe-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/img-01.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/img-01.jpg	(from https://doccure-html.dreamguystech.com/template/doctor-add-blog.html)
12:27:45	16105/16105	---M--	200	added ('OK')	image/jpeg	etag:%223ee9-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-09.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-09.jpg	(from https://doccure-html.dreamguystech.com/template/map-grid.html)
12:27:46	26610/26610	---M--	200	added ('OK')	image/jpeg	etag:%2267f2-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-10.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-10.jpg	(from https://doccure-html.dreamguystech.com/template/map-grid.html)
12:27:46	11669/11669	---M--	200	added ('OK')	image/jpeg	etag:%222d95-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-11.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-11.jpg	(from https://doccure-html.dreamguystech.com/template/map-grid.html)
12:27:47	36470/36470	---M--	200	added ('OK')	image/jpeg	etag:%228e76-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-12.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-12.jpg	(from https://doccure-html.dreamguystech.com/template/map-grid.html)
12:27:47	8339/8339	---M-Z	200	added ('OK')	application/javascript	etag:%222093-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/js/map.js	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/js/map.js	(from https://doccure-html.dreamguystech.com/template/map-grid.html)
12:27:47	12795/12795	---M-Z	200	added ('OK')	text/css	etag:%2231fb-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fancybox/jquery.fancybox.min.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/fancybox/jquery.fancybox.min.css	(from https://doccure-html.dreamguystech.com/template/map-list.html)
12:27:48	68265/68265	---M-Z	200	added ('OK')	application/javascript	etag:%2210aa9-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fancybox/jquery.fancybox.min.js	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/fancybox/jquery.fancybox.min.js	(from https://doccure-html.dreamguystech.com/template/map-list.html)
12:27:49	8069/8069	---M-Z	200	added ('OK')	text/css	etag:%221f85-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/daterangepicker/daterangepicker.css	(from https://doccure-html.dreamguystech.com/template/booking.html)
12:27:49	67258/67258	---M-Z	200	added ('OK')	application/javascript	etag:%22106ba-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/daterangepicker/daterangepicker.js	(from https://doccure-html.dreamguystech.com/template/booking.html)
12:27:50	13609/13609	---M-Z	200	added ('OK')	text/css	etag:%223529-5c3dd0e9e5700-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/apex/apexcharts.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/apex/apexcharts.css	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:50	18152/18152	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/dependent.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/dependent.html	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:50	27886/27886	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Jun%202021%2008:24:52%20GMT	https://doccure-html.dreamguystech.com/template/patient-accounts.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/patient-accounts.html	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:51	14247/14247	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Jun%202021%2008:24:52%20GMT	https://doccure-html.dreamguystech.com/template/orders-list.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/orders-list.html	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:51	21683/21683	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Jun%202021%2008:24:52%20GMT	https://doccure-html.dreamguystech.com/template/medical-records.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/medical-records.html	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:51	18191/18191	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jun%202021%2012:31:20%20GMT	https://doccure-html.dreamguystech.com/template/medical-details.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/medical-details.html	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:51	4165/4165	---M--	200	added ('OK')	image/png	etag:%221045-5c3dd0e9e5700%22	https://doccure-html.dreamguystech.com/template/assets/img/specialities/pt-dashboard-01.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/specialities/pt-dashboard-01.png	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:52	3228/3228	---M--	200	added ('OK')	image/png	etag:%22c9c-5c3dd0e9e5700%22	https://doccure-html.dreamguystech.com/template/assets/img/specialities/pt-dashboard-02.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/specialities/pt-dashboard-02.png	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:52	5456/5456	---M--	200	added ('OK')	image/png	etag:%221550-5c3dd0e9e5700%22	https://doccure-html.dreamguystech.com/template/assets/img/specialities/pt-dashboard-03.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/specialities/pt-dashboard-03.png	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:52	2840/2840	---M--	200	added ('OK')	image/png	etag:%22b18-5c3dd0e9e5700%22	https://doccure-html.dreamguystech.com/template/assets/img/specialities/pt-dashboard-04.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/specialities/pt-dashboard-04.png	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:53	1564/1564	---M--	200	added ('OK')	image/png	etag:%2261c-5c3dd0e9e5700%22	https://doccure-html.dreamguystech.com/template/assets/img/shapes/graph-01.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/shapes/graph-01.png	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:53	3965/3965	---M--	200	added ('OK')	image/png	etag:%22f7d-5c3dd0e9e5700%22	https://doccure-html.dreamguystech.com/template/assets/img/shapes/graph-02.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/shapes/graph-02.png	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:54	3741/3741	---M--	200	added ('OK')	image/png	etag:%22e9d-5c3dd0e9e5700%22	https://doccure-html.dreamguystech.com/template/assets/img/shapes/graph-03.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/shapes/graph-03.png	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:54	5032/5032	---M--	200	added ('OK')	image/png	etag:%2213a8-5c3dd0e9e5700%22	https://doccure-html.dreamguystech.com/template/assets/img/shapes/graph-04.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/shapes/graph-04.png	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:55	457806/457806	---MCZ	200	added ('OK')	application/javascript	etag:%226fc4e-5c3dd0e9e5700-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/apex/apexcharts.min.js	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/apex/apexcharts.min.js	(from https://doccure-html.dreamguystech.com/template/patient-dashboard.html)
12:27:55	353022/353022	---M--	200	added ('OK')	image/png	etag:%22562fe-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/doc-slide-1.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/doc-slide-1.png	(from https://doccure-html.dreamguystech.com/template/pharmacy-index.html)
12:27:56	24956/24956	---M--	200	added ('OK')	image/jpeg	etag:%22617c-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/medical-img1.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/medical-img1.jpg	(from https://doccure-html.dreamguystech.com/template/pharmacy-details.html)
12:27:56	27381/27381	---M--	200	added ('OK')	image/jpeg	etag:%226af5-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/medical-img2.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/medical-img2.jpg	(from https://doccure-html.dreamguystech.com/template/pharmacy-search.html)
12:27:57	27171/27171	---M--	200	added ('OK')	image/jpeg	etag:%226a23-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/medical-img3.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/medical-img3.jpg	(from https://doccure-html.dreamguystech.com/template/pharmacy-search.html)
12:27:57	19120/19120	---M--	200	added ('OK')	image/jpeg	etag:%224ab0-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:27:58	8757/8757	---M--	200	added ('OK')	image/jpeg	etag:%222235-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product13.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product13.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:27:58	18003/18003	---M--	200	added ('OK')	image/jpeg	etag:%224653-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product1.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product1.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:27:59	58839/58839	---M--	200	added ('OK')	image/jpeg	etag:%22e5d7-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product2.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product2.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:27:59	10516/10516	---M--	200	added ('OK')	image/jpeg	etag:%222914-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product12.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product12.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:00	21139/21139	---M--	200	added ('OK')	image/jpeg	etag:%225293-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product11.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product11.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:00	22377/22377	---M--	200	added ('OK')	image/jpeg	etag:%225769-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product3.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product3.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:01	19167/19167	---M--	200	added ('OK')	image/jpeg	etag:%224adf-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product10.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product10.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:01	17382/17382	---M--	200	added ('OK')	image/jpeg	etag:%2243e6-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product4.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product4.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:02	32121/32121	---M--	200	added ('OK')	image/jpeg	etag:%227d79-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product14.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product14.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:02	15676/15676	---M--	200	added ('OK')	image/jpeg	etag:%223d3c-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product5.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product5.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:03	18880/18880	---M--	200	added ('OK')	image/jpeg	etag:%2249c0-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product6.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product6.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:03	11547/11547	---M--	200	added ('OK')	image/jpeg	etag:%222d1b-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product15.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product15.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:04	26581/26581	---M--	200	added ('OK')	image/jpeg	etag:%2267d5-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product7.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product7.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:04	27657/27657	---M--	200	added ('OK')	image/jpeg	etag:%226c09-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product8.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/products/product8.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
12:28:05	79815/79815	---M--	200	added ('OK')	image/jpeg	etag:%22137c7-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/assets/img/video-call.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/img/video-call.jpg	(from https://doccure-html.dreamguystech.com/template/video-call.html)
12:28:05	15256/15256	---M-Z	200	added ('OK')	text/css	etag:%223b98-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/fullcalendar.min.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/fullcalendar.min.css	(from https://doccure-html.dreamguystech.com/template/calendar.html)
12:28:06	253681/253681	---MCZ	200	added ('OK')	application/javascript	etag:%223def1-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/jquery-ui/jquery-ui.min.js	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/jquery-ui/jquery-ui.min.js	(from https://doccure-html.dreamguystech.com/template/calendar.html)
12:28:07	145768/145768	---M-Z	200	added ('OK')	application/javascript	etag:%2223968-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/fullcalendar.min.js	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/fullcalendar.min.js	(from https://doccure-html.dreamguystech.com/template/calendar.html)
12:28:07	9057/9057	---M-Z	200	added ('OK')	application/javascript	etag:%222361-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/jquery.fullcalendar.js	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/jquery.fullcalendar.js	(from https://doccure-html.dreamguystech.com/template/calendar.html)
12:28:08	489/489	---M--	200	added ('OK')	image/png	etag:%221e9-5bbb35844d780%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/favicon.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/img/favicon.png	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:09	160409/160409	---M-Z	200	added ('OK')	text/css	etag:%2227299-5bbb35844d780-gzip%22	https://doccure-html.dreamguystech.com/template/admin/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/css/bootstrap.min.css	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:09	31004/31004	---M-Z	200	added ('OK')	text/css	etag:%22791c-5bbb35844d780-gzip%22	https://doccure-html.dreamguystech.com/template/admin/assets/css/font-awesome.min.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/css/font-awesome.min.css	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:09	9572/9572	---M-Z	200	added ('OK')	text/css	etag:%222564-5bbb35844d780-gzip%22	https://doccure-html.dreamguystech.com/template/admin/assets/css/feathericon.min.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/css/feathericon.min.css	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:10	435/435	---M-Z	200	added ('OK')	text/css	etag:%221b3-5bbb358635c00-gzip%22	https://doccure-html.dreamguystech.com/template/admin/assets/plugins/morris/morris.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/plugins/morris/morris.css	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:11	99106/99106	---M-Z	200	added ('OK')	text/css	etag:%2218322-5bbb35844d780-gzip%22	https://doccure-html.dreamguystech.com/template/admin/assets/css/style.css	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/css/style.css	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:11	3636/3636	---M--	200	added ('OK')	image/png	etag:%22e34-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/logo.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/img/logo.png	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:11	489/489	---M--	200	added ('OK')	image/png	etag:%221e9-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/logo-small.png	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/img/logo-small.png	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:12	37010/37010	---M--	200	added ('OK')	image/jpeg	etag:%229092-5bbb35844d780%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-01.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-01.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:12	24873/24873	---M--	200	added ('OK')	image/jpeg	etag:%226129-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient1.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient1.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:13	33184/33184	---M--	200	added ('OK')	image/jpeg	etag:%2281a0-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient2.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient2.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:14	20246/20246	---M--	200	added ('OK')	image/jpeg	etag:%224f16-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient3.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient3.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:14	34001/34001	---M--	200	added ('OK')	image/jpeg	etag:%2284d1-5bbb358635c00%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/profiles/avatar-01.jpg	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/assets/img/profiles/avatar-01.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:14	14860/14860	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/profile.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/profile.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:15	10364/10364	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/settings.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/settings.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:15	1995/1995	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/login.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/login.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:15	18120/18120	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:18%20GMT	https://doccure-html.dreamguystech.com/template/admin/appointment-list.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/appointment-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:15	15254/15254	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/specialities.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/specialities.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:15	15243/15243	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/doctor-list.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/doctor-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:16	16399/16399	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/patient-list.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/patient-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:16	20653/20653	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/reviews.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/reviews.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:16	16611/16611	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/transactions-list.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/transactions-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:16	19645/19645	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/invoice-report.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/invoice-report.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:17	22608/22608	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/blog.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/blog.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:17	18927/18927	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/blog-details.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/blog-details.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:17	15591/15591	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:18%20GMT	https://doccure-html.dreamguystech.com/template/admin/add-blog.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/add-blog.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:17	15592/15592	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/edit-blog.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/edit-blog.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:17	16189/16189	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/product-list.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/product-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
12:28:18	14966/14966	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2016:57:20%20GMT	https://doccure-html.dreamguystech.com/template/admin/pharmacy-list.html	C:/My%20Web%20Sites/doc%20managment/doccure-html.dreamguystech.com/template/admin/pharmacy-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
